topic_id,tokens1_19,match,ngramms,profondeur,BT1,MT,Domain
EU_en_Pres3-100_96,payments|special|Ireland|will|net|figure|amount|budget|civil|salaries|service|financing|servants|compensatory|NA|NA|NA|NA|NA,service,1,2,goods and services,MT 2026 consumption,20 TRADE
EU_en_Pres3-100_96,payments|special|Ireland|will|net|figure|amount|budget|civil|salaries|service|financing|servants|compensatory|NA|NA|NA|NA|NA,financing,1,1,financing,MT 2426 financing and investment,24 FINANCE
EU_en_Pres3-100_96,payments|special|Ireland|will|net|figure|amount|budget|civil|salaries|service|financing|servants|compensatory|NA|NA|NA|NA|NA,servant ,1,2,European civil service,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
EU_en_Pres3-100_97,products|transitional|will|countries|delegation|vis|period|portuguese|statement|measures|arrangements|negotiations|commission|position|NA|NA|NA|NA|NA,production,1,1,production,MT 6406 production,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
EU_en_Pres3-100_97,products|transitional|will|countries|delegation|vis|period|portuguese|statement|measures|arrangements|negotiations|commission|position|NA|NA|NA|NA|NA,transit,1,2,destination of transport,MT 4811 organisation of transport,48 TRANSPORT
EU_en_Pres3-100_97,products|transitional|will|countries|delegation|vis|period|portuguese|statement|measures|arrangements|negotiations|commission|position|NA|NA|NA|NA|NA,will,1,3,transfer of property,MT 1211 civil law,12 LAW
EU_en_Pres3-100_97,products|transitional|will|countries|delegation|vis|period|portuguese|statement|measures|arrangements|negotiations|commission|position|NA|NA|NA|NA|NA,in country,2,4,euro area,MT 2406 monetary relations,24 FINANCE
EU_en_Pres3-100_97,products|transitional|will|countries|delegation|vis|period|portuguese|statement|measures|arrangements|negotiations|commission|position|NA|NA|NA|NA|NA,periodical,1,2,document,MT 3221 documentation,32 EDUCATION AND COMMUNICATIONS
EU_en_Pres3-100_98,investment|infrastructure|grants|assistance|regions|development|total|investments|commission|quota|areas|policy|programmes|industry|NA|NA|NA|NA|NA,investment,1,1,investment,MT 2426 financing and investment,24 FINANCE
EU_en_Pres3-100_98,investment|infrastructure|grants|assistance|regions|development|total|investments|commission|quota|areas|policy|programmes|industry|NA|NA|NA|NA|NA,assistant,1,3,European official,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
EU_en_Pres3-100_98,investment|infrastructure|grants|assistance|regions|development|total|investments|commission|quota|areas|policy|programmes|industry|NA|NA|NA|NA|NA,region,1,2,regional and local authorities,MT 0436 executive power and public service,04 POLITICS
EU_en_Pres3-100_98,investment|infrastructure|grants|assistance|regions|development|total|investments|commission|quota|areas|policy|programmes|industry|NA|NA|NA|NA|NA,investment,1,1,investment,MT 2426 financing and investment,24 FINANCE
EU_en_Pres3-100_98,investment|infrastructure|grants|assistance|regions|development|total|investments|commission|quota|areas|policy|programmes|industry|NA|NA|NA|NA|NA,quota,1,3,non-tariff barrier,MT 2021 international trade,20 TRADE
EU_en_Pres3-100_98,investment|infrastructure|grants|assistance|regions|development|total|investments|commission|quota|areas|policy|programmes|industry|NA|NA|NA|NA|NA,programmer,1,2,computer systems,MT 3236 information technology and data processing,32 EDUCATION AND COMMUNICATIONS
EU_en_Pres3-100_98,investment|infrastructure|grants|assistance|regions|development|total|investments|commission|quota|areas|policy|programmes|industry|NA|NA|NA|NA|NA,industrialization,1,2,industrial policy,MT 6806 industrial structures and policy,68 INDUSTRY
EU_en_Pres3-100_98,investment|infrastructure|grants|assistance|regions|development|total|investments|commission|quota|areas|policy|programmes|industry|NA|NA|NA|NA|NA,regional investment,2,2,investment,MT 2426 financing and investment,24 FINANCE
EU_en_Pres3-100_98,investment|infrastructure|grants|assistance|regions|development|total|investments|commission|quota|areas|policy|programmes|industry|NA|NA|NA|NA|NA,investment policy,2,2,investment,MT 2426 financing and investment,24 FINANCE
EU_en_Pres3-100_99,materials|components|petrol|technical|ignition|engines|devices|oil|manufacturers|type|substitute|annex|cars|production|NA|NA|NA|NA|NA,petrol,1,4,motor fuel,MT 6616 oil industry,66 ENERGY
EU_en_Pres3-100_99,materials|components|petrol|technical|ignition|engines|devices|oil|manufacturers|type|substitute|annex|cars|production|NA|NA|NA|NA|NA,engineer,1,2,technical profession,MT 6806 industrial structures and policy,68 INDUSTRY
EU_en_Pres3-100_99,materials|components|petrol|technical|ignition|engines|devices|oil|manufacturers|type|substitute|annex|cars|production|NA|NA|NA|NA|NA,car,1,4,vehicle fleet,MT 4816 land transport,48 TRANSPORT
EU_en_Pres3-100_99,materials|components|petrol|technical|ignition|engines|devices|oil|manufacturers|type|substitute|annex|cars|production|NA|NA|NA|NA|NA,production,1,1,production,MT 6406 production,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
EU_en_Pres3-50_0,including|apparatus|parts|products|articles|heading|electrical|duty|falling|community|ii|materials|machines|electric|rate|andere|example|weighing|air,production,1,1,production,MT 6406 production,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
EU_en_Pres3-50_0,including|apparatus|parts|products|articles|heading|electrical|duty|falling|community|ii|materials|machines|electric|rate|andere|example|weighing|air,heading,1,3,information analysis,MT 3221 documentation,32 EDUCATION AND COMMUNICATIONS
EU_en_Pres3-50_0,including|apparatus|parts|products|articles|heading|electrical|duty|falling|community|ii|materials|machines|electric|rate|andere|example|weighing|air,electricity,1,2,electrical industry,MT 6621 electrical and nuclear industries,66 ENERGY
EU_en_Pres3-50_0,including|apparatus|parts|products|articles|heading|electrical|duty|falling|community|ii|materials|machines|electric|rate|andere|example|weighing|air,electricity,1,2,electrical industry,MT 6621 electrical and nuclear industries,66 ENERGY
EU_en_Pres3-50_0,including|apparatus|parts|products|articles|heading|electrical|duty|falling|community|ii|materials|machines|electric|rate|andere|example|weighing|air,rates,1,2,tax on income,MT 2446 taxation,24 FINANCE
EU_en_Pres3-50_0,including|apparatus|parts|products|articles|heading|electrical|duty|falling|community|ii|materials|machines|electric|rate|andere|example|weighing|air,air,1,2,physical environment,MT 5211 natural environment,52 ENVIRONMENT
EU_en_Pres3-50_1,agreement|community|european|protocol|economic|republic|council|article|letters|exchange|contracting|parties|force|form|will|unchanged|negotiations|government|communities,agreement ,1,2,EU relations,MT 1016 European construction,10 EUROPEAN UNION
EU_en_Pres3-50_1,agreement|community|european|protocol|economic|republic|council|article|letters|exchange|contracting|parties|force|form|will|unchanged|negotiations|government|communities,Europeanism,1,3,European integration,MT 1016 European construction,10 EUROPEAN UNION
EU_en_Pres3-50_1,agreement|community|european|protocol|economic|republic|council|article|letters|exchange|contracting|parties|force|form|will|unchanged|negotiations|government|communities,Protocol ,1,2,European treaties,MT 1011 European Union law,10 EUROPEAN UNION
EU_en_Pres3-50_1,agreement|community|european|protocol|economic|republic|council|article|letters|exchange|contracting|parties|force|form|will|unchanged|negotiations|government|communities,economics,1,2,social sciences,MT 3611 humanities,36 SCIENCE
EU_en_Pres3-50_1,agreement|community|european|protocol|economic|republic|council|article|letters|exchange|contracting|parties|force|form|will|unchanged|negotiations|government|communities,republic,1,2,political system,MT 0406 political framework,04 POLITICS
EU_en_Pres3-50_1,agreement|community|european|protocol|economic|republic|council|article|letters|exchange|contracting|parties|force|form|will|unchanged|negotiations|government|communities,letter,1,2,document,MT 3221 documentation,32 EDUCATION AND COMMUNICATIONS
EU_en_Pres3-50_1,agreement|community|european|protocol|economic|republic|council|article|letters|exchange|contracting|parties|force|form|will|unchanged|negotiations|government|communities,contract,1,2,civil law,MT 1211 civil law,12 LAW
EU_en_Pres3-50_1,agreement|community|european|protocol|economic|republic|council|article|letters|exchange|contracting|parties|force|form|will|unchanged|negotiations|government|communities,form,1,2,document,MT 3221 documentation,32 EDUCATION AND COMMUNICATIONS
EU_en_Pres3-50_1,agreement|community|european|protocol|economic|republic|council|article|letters|exchange|contracting|parties|force|form|will|unchanged|negotiations|government|communities,will,1,3,transfer of property,MT 1211 civil law,12 LAW
EU_en_Pres3-50_1,agreement|community|european|protocol|economic|republic|council|article|letters|exchange|contracting|parties|force|form|will|unchanged|negotiations|government|communities,government,1,2,executive body,MT 0436 executive power and public service,04 POLITICS
EU_en_Pres3-50_1,agreement|community|european|protocol|economic|republic|council|article|letters|exchange|contracting|parties|force|form|will|unchanged|negotiations|government|communities,economic agreement,2,2,international agreement,MT 0806 international affairs,08 INTERNATIONAL RELATIONS
EU_en_Pres3-50_1,agreement|community|european|protocol|economic|republic|council|article|letters|exchange|contracting|parties|force|form|will|unchanged|negotiations|government|communities,contractual agreement,2,2,civil law,MT 1211 civil law,12 LAW
EU_en_Pres3-50_1,agreement|community|european|protocol|economic|republic|council|article|letters|exchange|contracting|parties|force|form|will|unchanged|negotiations|government|communities,European Communities,2,1,European Communities,MT 1016 European construction,10 EUROPEAN UNION
