topic_id,tokens,term,dist,french,length,profondeur,category,link,bt1,mt,domain
Topic 154,research,research,0,recherche,1,1,descriptor,http://eurovoc.europa.eu/2914,research,MT 6416 research and intellectual property,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
Topic 226,reservation,reservation,0,réservation,1,3,descriptor,http://eurovoc.europa.eu/5865,carriage of passengers,MT 4811 organisation of transport,48 TRANSPORT
Topic 165,resolution,resolution,0,résolution,1,2,descriptor,http://eurovoc.europa.eu/3470,international instrument,MT 0806 international affairs,08 INTERNATIONAL RELATIONS
Topic 165,resolution,resolution (EU),0,résolution (UE),2,2,descriptor,http://eurovoc.europa.eu/3484,EU act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 168,revenue,revenue,0,recette,1,3,descriptor,http://eurovoc.europa.eu/2911,operating result,MT 4026 accounting,40 BUSINESS AND COMPETITION
Topic 76,rice,rice,0,riz,1,2,descriptor,http://eurovoc.europa.eu/3732,cereals,MT 6006 plant product,60 AGRI-FOODSTUFFS
Topic 181,rice,rice,0,riz,1,2,descriptor,http://eurovoc.europa.eu/3732,cereals,MT 6006 plant product,60 AGRI-FOODSTUFFS
Topic 53,road,road,0,réseau routier,1,3,used_for,http://eurovoc.europa.eu/3438,road transport,MT 4816 land transport,48 TRANSPORT
Topic 164,road,road,0,réseau routier,1,3,used_for,http://eurovoc.europa.eu/3438,road transport,MT 4816 land transport,48 TRANSPORT
Topic 122,road,road,0,réseau routier,1,3,used_for,http://eurovoc.europa.eu/3438,road transport,MT 4816 land transport,48 TRANSPORT
Topic 208,savings,savings,0,épargne,1,2,descriptor,http://eurovoc.europa.eu/834,income,MT 1626 national accounts,16 ECONOMICS
Topic 248,scrap,scrap,0,déchet métallique,1,2,used_for,http://eurovoc.europa.eu/5294,waste,MT 5216 deterioration of the environment,52 ENVIRONMENT
Topic 46,sea,sea,0,mer,1,2,descriptor,http://eurovoc.europa.eu/1870,geophysical environment,MT 5211 natural environment,52 ENVIRONMENT
Topic 61,sea,sea,0,mer,1,2,descriptor,http://eurovoc.europa.eu/1870,geophysical environment,MT 5211 natural environment,52 ENVIRONMENT
Topic 84,sea,sea,0,mer,1,2,descriptor,http://eurovoc.europa.eu/1870,geophysical environment,MT 5211 natural environment,52 ENVIRONMENT
Topic 46,sea,SEA,0,Acte unique européen,1,2,used_for,http://eurovoc.europa.eu/4034,European treaties,MT 1011 European Union law,10 EUROPEAN UNION
Topic 61,sea,SEA,0,Acte unique européen,1,2,used_for,http://eurovoc.europa.eu/4034,European treaties,MT 1011 European Union law,10 EUROPEAN UNION
Topic 84,sea,SEA,0,Acte unique européen,1,2,used_for,http://eurovoc.europa.eu/4034,European treaties,MT 1011 European Union law,10 EUROPEAN UNION
Topic 139,secretary,secretary,0,personnel de secrétariat,1,2,used_for,http://eurovoc.europa.eu/3583,administrative personnel,MT 4006 business organisation,40 BUSINESS AND COMPETITION
Topic 13,secretary,secretary,0,personnel de secrétariat,1,2,used_for,http://eurovoc.europa.eu/3583,administrative personnel,MT 4006 business organisation,40 BUSINESS AND COMPETITION
Topic 194,section,section,0,profilé,1,2,descriptor,http://eurovoc.europa.eu/3803,materials technology,MT 6411 technology and technical regulations,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
Topic 83,section,section,0,profilé,1,2,descriptor,http://eurovoc.europa.eu/3803,materials technology,MT 6411 technology and technical regulations,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
Topic 211,securities,securities,0,valeur mobilière,1,2,descriptor,http://eurovoc.europa.eu/4646,financial market,MT 2421 free movement of capital,24 FINANCE
Topic 212,seed,seed,0,semence,1,2,descriptor,http://eurovoc.europa.eu/4081,means of agricultural production,MT 5626 means of agricultural production,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 227,seed,seed,0,semence,1,2,descriptor,http://eurovoc.europa.eu/4081,means of agricultural production,MT 5626 means of agricultural production,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 57,service,service,0,service,1,2,descriptor,http://eurovoc.europa.eu/4099,goods and services,MT 2026 consumption,20 TRADE
Topic 13,service,service,0,service,1,2,descriptor,http://eurovoc.europa.eu/4099,goods and services,MT 2026 consumption,20 TRADE
Topic 73,share,share,0,action financière,1,3,descriptor,http://eurovoc.europa.eu/5362,securities,MT 2421 free movement of capital,24 FINANCE
Topic 126,share,share,0,action financière,1,3,descriptor,http://eurovoc.europa.eu/5362,securities,MT 2421 free movement of capital,24 FINANCE
Topic 190,sheep,sheep,0,ovin,1,2,descriptor,http://eurovoc.europa.eu/2211,livestock,MT 5626 means of agricultural production,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 0,sheep,sheep,0,ovin,1,2,descriptor,http://eurovoc.europa.eu/2211,livestock,MT 5626 means of agricultural production,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 46,ship,ship,0,bateau,1,2,used_for,http://eurovoc.europa.eu/4827,maritime transport,MT 4821 maritime and inland waterway transport,48 TRANSPORT
Topic 143,shipbuilding,shipbuilding,0,construction navale,1,2,descriptor,http://eurovoc.europa.eu/155,mechanical engineering,MT 6821 mechanical engineering,68 INDUSTRY
Topic 143,shipyard,shipyard,0,construction navale,1,2,used_for,http://eurovoc.europa.eu/155,mechanical engineering,MT 6821 mechanical engineering,68 INDUSTRY
Topic 11,smoke,smoke,0,polluant atmosphérique,1,3,used_for,http://eurovoc.europa.eu/2522,pollutant,MT 5216 deterioration of the environment,52 ENVIRONMENT
Topic 11,smoking,smoking,0,tabagisme,1,2,descriptor,http://eurovoc.europa.eu/4374,social problem,MT 2826 social affairs,28 SOCIAL QUESTIONS
Topic 47,software,software,0,logiciel,1,2,descriptor,http://eurovoc.europa.eu/1696,information technology industry,MT 3236 information technology and data processing,32 EDUCATION AND COMMUNICATIONS
Topic 240,spain,Spain,0,Espagne,1,2,descriptor,http://eurovoc.europa.eu/863,Southern Europe || EU Member State || OECD countries || Council of Europe countries || NATO countries || WEU countries,MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography,72 GEOGRAPHY
Topic 13,staff,staff,0,personnel,1,2,descriptor,http://eurovoc.europa.eu/2342,personnel administration,MT 4421 personnel management and staff remuneration,44 EMPLOYMENT AND WORKING CONDITIONS
Topic 119,staff,staff,0,personnel,1,2,descriptor,http://eurovoc.europa.eu/2342,personnel administration,MT 4421 personnel management and staff remuneration,44 EMPLOYMENT AND WORKING CONDITIONS
Topic 69,staff,staff,0,personnel,1,2,descriptor,http://eurovoc.europa.eu/2342,personnel administration,MT 4421 personnel management and staff remuneration,44 EMPLOYMENT AND WORKING CONDITIONS
Topic 123,staff,staff,0,personnel,1,2,descriptor,http://eurovoc.europa.eu/2342,personnel administration,MT 4421 personnel management and staff remuneration,44 EMPLOYMENT AND WORKING CONDITIONS
Topic 20,standard,standard,0,norme,1,3,descriptor,http://eurovoc.europa.eu/2077,standardisation,MT 6411 technology and technical regulations,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
Topic 196,starch,starch,0,amidon,1,2,descriptor,http://eurovoc.europa.eu/1654,processed food product,MT 6026 foodstuff,60 AGRI-FOODSTUFFS
Topic 215,state,State,0,État,1,1,descriptor,http://eurovoc.europa.eu/883,State,MT 0406 political framework,04 POLITICS
Topic 139,state,State,0,État,1,1,descriptor,http://eurovoc.europa.eu/883,State,MT 0406 political framework,04 POLITICS
Topic 95,state,State,0,État,1,1,descriptor,http://eurovoc.europa.eu/883,State,MT 0406 political framework,04 POLITICS
Topic 216,state,State,0,État,1,1,descriptor,http://eurovoc.europa.eu/883,State,MT 0406 political framework,04 POLITICS
Topic 55,state,State,0,État,1,1,descriptor,http://eurovoc.europa.eu/883,State,MT 0406 political framework,04 POLITICS
Topic 126,state,State,0,État,1,1,descriptor,http://eurovoc.europa.eu/883,State,MT 0406 political framework,04 POLITICS
Topic 86,state,State,0,État,1,1,descriptor,http://eurovoc.europa.eu/883,State,MT 0406 political framework,04 POLITICS
Topic 110,state,State,0,État,1,1,descriptor,http://eurovoc.europa.eu/883,State,MT 0406 political framework,04 POLITICS
Topic 90,statistics,statistics,0,statistique,1,1,descriptor,http://eurovoc.europa.eu/4256,statistics,MT 1631 economic analysis,16 ECONOMICS
Topic 59,steel,steel,0,acier,1,3,descriptor,http://eurovoc.europa.eu/5065,iron and steel product,"MT 6816 iron, steel and other metal industries",68 INDUSTRY
Topic 248,steel,steel,0,acier,1,3,descriptor,http://eurovoc.europa.eu/5065,iron and steel product,"MT 6816 iron, steel and other metal industries",68 INDUSTRY
Topic 113,steel,steel,0,acier,1,3,descriptor,http://eurovoc.europa.eu/5065,iron and steel product,"MT 6816 iron, steel and other metal industries",68 INDUSTRY
Topic 154,steel,steel,0,acier,1,3,descriptor,http://eurovoc.europa.eu/5065,iron and steel product,"MT 6816 iron, steel and other metal industries",68 INDUSTRY
Topic 79,steel,steel,0,acier,1,3,descriptor,http://eurovoc.europa.eu/5065,iron and steel product,"MT 6816 iron, steel and other metal industries",68 INDUSTRY
Topic 42,steel,steel,0,acier,1,3,descriptor,http://eurovoc.europa.eu/5065,iron and steel product,"MT 6816 iron, steel and other metal industries",68 INDUSTRY
Topic 211,stock,stock,0,stock,1,2,descriptor,http://eurovoc.europa.eu/4280,storage,MT 2036 distributive trades,20 TRADE
Topic 115,stock,stock,0,stock,1,2,descriptor,http://eurovoc.europa.eu/4280,storage,MT 2036 distributive trades,20 TRADE
Topic 61,stock,stock,0,stock,1,2,descriptor,http://eurovoc.europa.eu/4280,storage,MT 2036 distributive trades,20 TRADE
Topic 192,storage,storage,0,stockage,1,1,descriptor,http://eurovoc.europa.eu/4291,storage,MT 2036 distributive trades,20 TRADE
Topic 221,storage,storage,0,stockage,1,1,descriptor,http://eurovoc.europa.eu/4291,storage,MT 2036 distributive trades,20 TRADE
Topic 22,sugar,sugar,0,sucre,1,1,descriptor,http://eurovoc.europa.eu/4314,sugar,MT 6021 beverages and sugar,60 AGRI-FOODSTUFFS
Topic 66,sugar,sugar,0,sucre,1,1,descriptor,http://eurovoc.europa.eu/4314,sugar,MT 6021 beverages and sugar,60 AGRI-FOODSTUFFS
Topic 145,sugar,sugar,0,sucre,1,1,descriptor,http://eurovoc.europa.eu/4314,sugar,MT 6021 beverages and sugar,60 AGRI-FOODSTUFFS
Topic 159,sulphur,sulphur,0,soufre,1,3,descriptor,http://eurovoc.europa.eu/4218,non-metallic ore,MT 6611 coal and mining industries,66 ENERGY
Topic 49,supply,supply,0,approvisionnement,1,1,descriptor,http://eurovoc.europa.eu/2292,supply,MT 2016 trade,20 TRADE
Topic 177,supply,supply,0,approvisionnement,1,1,descriptor,http://eurovoc.europa.eu/2292,supply,MT 2016 trade,20 TRADE
Topic 233,supply,supply,0,approvisionnement,1,1,descriptor,http://eurovoc.europa.eu/2292,supply,MT 2016 trade,20 TRADE
Topic 106,sweden,Sweden,0,Suède,1,2,descriptor,http://eurovoc.europa.eu/4320,Northern Europe || EU Member State || OECD countries || Council of Europe countries || Nordic Council countries,MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography,72 GEOGRAPHY
Topic 183,swine,swine,0,porcin,1,2,descriptor,http://eurovoc.europa.eu/2560,livestock,MT 5626 means of agricultural production,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 106,switzerland,Switzerland,0,Suisse,1,2,descriptor,http://eurovoc.europa.eu/4324,Western Europe || EFTA countries || OECD countries || Council of Europe countries,MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography,72 GEOGRAPHY
Topic 11,tar,tar,0,produit pétrolier,1,2,used_for,http://eurovoc.europa.eu/2772,petrochemicals,MT 6616 oil industry,66 ENERGY
Topic 18,tariff,tariff,0,barème de prix,1,3,used_for,http://eurovoc.europa.eu/4818,fixing of prices,MT 2451 prices,24 FINANCE
Topic 147,tariff,tariff,0,barème de prix,1,3,used_for,http://eurovoc.europa.eu/4818,fixing of prices,MT 2451 prices,24 FINANCE
Topic 73,tariff,tariff,0,barème de prix,1,3,used_for,http://eurovoc.europa.eu/4818,fixing of prices,MT 2451 prices,24 FINANCE
